from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
10307,14995,38.0,"['B14', 'L2V', 'L2R', '506v']","['PB1263', '25', '12', 'PA450']","['PB1268', '12', '70', 'PA452']","[5.7, 5.4, 6.8, 3.3]",3.7,4.6,2.0,"[1.7, 1.1, 3.8, 1.5]",39.5,2
10308,14995,107.0,"['MTR', '507']","['PT0222', 'PA368']","['PT0211', 'PA433']","[27.0, 9.0]",36.6,3.4,3.6,"[12.4, 5.0]",97.1,35
10309,14995,25.0,"['516', '119']","['PA385', 'PA273']","['PA347', 'PA276']","[7.4, 4.3]",3.4,4.3,3.4,"[1.5, 1.2]",25.4,2
10310,14995,32.0,"['B24', 'L2R', '506']","['PB1128', '72', 'PA450']","['PB317', '70', 'PA452']","[2.2, 8.2, 3.0]",5.1,4.6,2.1,"[1.6, 3.4, 1.2]",31.4,2
10311,14995,33.0,"['L1', 'L2R', '507']","['85', '44', 'PA450']","['44', '70', 'PA322']","[7.2, 2.6, 3.6]",9.3,3.3,1.3,"[1.2, 2.0, 2.5]",33.0,11
10312,14995,33.0,"['H13', '507']","['PA357', 'PA443']","['PA629', 'PA322']","[1.9, 13.1]",9.5,3.3,1.5,"[1.5, 2.6]",33.3,4
10313,14995,16.0,['506v'],['PA290'],['PA433'],[1.7],15.4,3.4,0.0,[1.6],22.2,1
10314,14995,44.0,['506e'],['PI1461'],['PA433'],[26.1],16.4,3.4,0.0,[1.2],47.2,2
10315,14995,23.0,"['L5R', 'L2R', '506e']","['75', '4', 'PA450']","['4', '70', 'PA452']","[1.3, 4.4, 2.6]",2.7,4.6,1.3,"[2.6, 1.2, 1.1]",21.7,4
10316,14995,25.0,"['204', '507']","['PA119', 'PA445']","['PA121', 'PA322']","[2.0, 10.6]",1.9,3.3,1.3,"[3.5, 1.1]",23.7,13
10317,14995,23.0,"['L5R', 'L2R', '506e']","['75', '4', 'PA450']","['4', '70', 'PA452']","[1.3, 4.4, 2.6]",2.7,4.6,1.3,"[1.7, 3.2, 1.4]",23.0,5
10318,14995,47.0,"['225', 'L5V', '506']","['PE158', '98', 'PD564']","['PE126', '35', 'PA452']","[4.1, 14.1, 13.4]",3.1,4.6,3.7,"[3.2, 2.5, 2.1]",50.8,1
10319,14995,20.0,['507'],['PA2'],['PA433'],[7.9],6.3,3.4,0.0,[3.4],21.0,9
10320,14995,8.0,[],[],[],[],,,0.0,[],8.7,60
10321,14995,33.0,"['L2R', '509']","['16', 'PA450']","['70', 'PA452']","[9.3, 3.3]",10.9,4.6,1.3,"[3.0, 1.4]",33.7,6
10322,14995,25.0,"['203e', '506']","['PA88', 'PA447']","['PA95', 'PA452']","[8.2, 7.0]",3.1,4.6,2.9,"[2.1, 1.4]",29.3,1
10323,14995,22.0,['121'],['PA309'],['PA276'],[10.5],8.3,4.3,0.0,[1.6],24.6,4
10324,14995,19.0,['L2R'],['4'],['70'],[4.4],2.0,15.4,0.0,[1.6],23.3,2
10325,14995,24.0,"['L3', '506e']","['35', 'PA446']","['116', 'PA452']","[1.9, 7.1]",2.8,4.6,2.1,"[1.9, 1.9]",22.3,5
10326,14995,22.0,"['223', '506e']","['PA197', 'PA448']","['PA57', 'PA452']","[3.7, 5.2]",3.4,4.6,5.3,"[1.8, 3.3]",27.3,1
10327,14995,22.0,"['L5V', 'L2R', '506']","['7', '4', 'PA450']","['4', '70', 'PA452']","[2.6, 4.4, 3.0]",0.8,4.6,1.3,"[1.6, 3.8, 1.1]",23.1,6
10328,14995,23.0,"['408', '119']","['PA380', 'PA774']","['PA774', 'PA276']","[3.4, 10.3]",3.6,4.3,0.0,"[1.7, 1.1]",24.4,2
10329,14995,31.0,"['L5V', '121']","['87', 'PA724']","['78', 'PA276']","[8.9, 8.6]",6.5,4.3,0.7,"[3.2, 4.1]",36.3,2
10330,14995,24.0,"['301', 'L1', 'L2R', '506e']","['PA52', '46', '44', 'PA450']","['PA215', '44', '70', 'PA452']","[2.2, 0.9, 2.6, 2.6]",1.5,4.6,3.2,"[1.3, 1.5, 2.3, 1.6]",24.1,2
10331,14995,37.0,"['303', '408', '119']","['PB428', 'PA49', 'PA774']","['PA352', 'PA774', 'PA276']","[7.4, 0.9, 10.3]",1.9,4.3,1.3,"[4.1, 1.8, 2.0]",34.0,1
10332,14995,25.0,"['204', '506']","['PA119', 'PA445']","['PA121', 'PA452']","[2.0, 9.3]",2.4,4.6,1.3,"[3.0, 2.1]",24.6,9
10333,14995,15.0,['506v'],['PA451'],['PA452'],[0.9],8.4,4.6,0.0,[1.5],15.4,4
10334,14995,68.0,"['423', 'L5V', '121']","['PI373', '68', 'PA724']","['PI106', '78', 'PA276']","[19.8, 20.8, 8.6]",3.7,4.3,3.0,"[3.9, 1.1, 5.1]",70.1,1
10335,14995,55.0,"['E01', 'L4A', 'L2R', '506']","['PE256', '43', '39', 'PA450']","['PE261', '39', '70', 'PA452']","[7.5, 6.4, 14.0, 3.0]",6.5,4.6,4.5,"[1.5, 2.9, 1.5, 1.3]",53.7,1
10336,14995,37.0,"['H02', 'L2R', '506e']","['PH442', '53', 'PA450']","['PH448', '70', 'PA452']","[2.3, 7.0, 2.6]",10.0,4.6,2.3,"[2.0, 1.5, 3.2]",35.4,5
10337,14995,17.0,"['301', '506v']","['PA67', 'PA448']","['PA68', 'PA452']","[1.3, 5.8]",0.3,4.6,1.4,"[3.0, 1.4]",17.8,2
10338,14995,28.0,"['519', '506']","['PD426', 'PD564']","['PD427', 'PA452']","[0.7, 13.4]",3.3,4.6,3.9,"[1.2, 1.0]",28.1,1
10339,14995,30.0,"['L2V', 'L2R', '509']","['19', '29', 'PA450']","['29', '70', 'PA452']","[4.6, 1.6, 3.3]",8.0,4.6,1.3,"[3.2, 2.9, 1.0]",30.5,6
10340,14995,29.0,"['204', '506e']","['PA118', 'PA446']","['PA121', 'PA452']","[3.3, 7.1]",5.0,4.6,6.4,"[4.6, 1.0]",31.9,1
10341,14995,29.0,"['206', '506']","['PA102', 'PA446']","['PA105', 'PA452']","[3.9, 8.0]",5.2,4.6,1.9,"[1.0, 4.5]",29.1,1
10342,14995,27.0,"['503', 'L2R', '509']","['PB670', '12', 'PA450']","['PA396', '70', 'PA452']","[2.7, 6.8, 3.3]",2.1,4.6,2.3,"[1.9, 1.7, 2.5]",27.8,1
10343,14995,29.0,"['226', '507']","['PH133', 'PA448']","['PA68', 'PA322']","[11.6, 6.8]",6.8,3.3,1.4,"[1.4, 1.2]",32.4,2
10344,14995,,[],[],[],[],,,,[],,
10345,14995,57.0,"['E09', 'L4R', 'L5V', 'L3', '506e']","['PF162', '22', '98', '35', 'PA446']","['PF764', '98', '35', '116', 'PA452']","[2.7, 7.8, 14.1, 1.9, 7.1]",3.0,4.6,4.8,"[2.8, 2.5, 1.2, 1.5, 1.9]",55.9,1
10346,14995,36.0,"['348', 'L2R', '506e']","['PG278', '47', 'PA450']","['PG1585', '70', 'PA452']","[3.0, 10.7, 2.6]",3.3,4.6,5.2,"[1.3, 1.8, 2.4]",34.8,2
10347,14995,38.0,"['L5V', 'L6', 'L2R', '509']","['42', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[10.4, 4.0, 1.6, 3.3]",3.8,4.6,1.3,"[1.8, 4.0, 2.6, 1.4]",38.9,2
10348,14995,41.0,"['MTN', '507']","['PT0217', 'PA368']","['PT0211', 'PA433']","[16.6, 9.0]",2.8,3.4,3.6,"[3.5, 3.5]",42.6,20
10349,14995,48.0,"['106', '507']","['PD89', 'PD581']","['PD161', 'PA322']","[14.1, 26.0]",2.6,3.3,0.6,"[3.2, 1.3]",51.1,1
10350,14995,22.0,"['302', '509']","['PA235', 'PA450']","['PA238', 'PA452']","[2.8, 3.3]",2.1,4.6,2.0,"[2.6, 2.8]",20.2,3
10351,14995,20.0,"['201', '506']","['PA54', 'PA449']","['PA57', 'PA452']","[3.8, 5.0]",2.9,4.6,1.2,"[2.8, 1.7]",21.9,2
10352,14995,52.0,"['506', 'L5V', 'L2R', '507']","['PI221', '68', '4', 'PA450']","['PI222', '4', '70', 'PA322']","[1.1, 24.0, 4.4, 3.6]",5.6,3.3,3.8,"[3.1, 1.4, 1.6, 2.8]",54.5,1
10353,14995,27.0,"['L1', 'L2R', '507']","['23', '44', 'PA450']","['44', '70', 'PA322']","[7.3, 2.6, 3.6]",4.4,3.3,1.3,"[2.5, 1.4, 2.1]",28.5,6
10354,14995,22.0,"['201', '507']","['PA54', 'PA449']","['PA57', 'PA322']","[3.8, 5.7]",4.6,3.3,1.2,"[1.6, 1.7]",21.9,1
10355,14995,20.0,"['301', '506v']","['PA627', 'PA449']","['PA57', 'PA452']","[2.0, 5.4]",4.7,4.6,1.2,"[1.3, 1.0]",20.3,1
10356,14995,11.0,['506v'],['PA290'],['PA433'],[1.7],4.2,3.4,0.0,[1.7],10.9,3
10357,14995,32.0,"['L5V', 'L3', '506v']","['87', '35', 'PA446']","['35', '116', 'PA452']","[1.5, 1.9, 8.7]",8.4,4.6,2.1,"[1.8, 1.9, 1.1]",31.9,2
10358,14995,26.0,"['511', '507']","['PI439', 'PA368']","['PA368', 'PA433']","[4.9, 9.0]",5.7,3.4,0.0,"[2.0, 2.0]",27.0,1
10359,14995,39.0,"['103', 'L6', 'L2R', '506e']","['PD44', '105', '29', 'PA450']","['PD47', '29', '70', 'PA452']","[5.9, 7.1, 1.6, 2.6]",4.7,4.6,2.2,"[1.1, 2.8, 2.9, 2.2]",37.6,2
10360,14995,54.0,"['423', 'L5V', '121']","['PI1501', '63', 'PA724']","['PI391', '78', 'PA276']","[5.6, 14.8, 8.6]",9.4,4.3,4.3,"[1.1, 2.5, 1.4]",51.9,2
10361,14995,25.0,"['205', '506e']","['PA116', 'PA446']","['PA141', 'PA452']","[7.3, 7.1]",0.5,4.6,4.6,"[1.0, 1.1]",26.2,2
10362,14995,68.0,"['G08v', 'MTN', 'L6', 'L2R', '506e']","['PG1907', 'PT0219', '102', '29', 'PA450']","['PG698', 'PT0212', '29', '70', 'PA452']","[8.1, 16.9, 4.6, 1.6, 2.4]",9.6,4.6,4.4,"[4.8, 3.1, 2.3, 3.7, 2.1]",68.2,1
10363,14995,61.0,"['G14', 'MTN', 'L6', 'L2R', '507']","['PG361', 'PT0217', '102', '29', 'PA450']","['PG972', 'PT0212', '29', '70', 'PA322']","[6.8, 13.1, 4.6, 1.6, 3.6]",0.9,3.3,14.3,"[2.9, 4.7, 2.6, 2.4, 3.2]",63.8,4
10364,14995,26.0,"['209', '506']","['PA663', 'PA447']","['PA141', 'PA452']","[3.7, 7.0]",4.6,4.6,1.5,"[2.5, 4.6]",28.4,1
10365,14995,26.0,['506e'],['PD564'],['PA452'],[12.0],6.4,4.6,0.0,[3.2],26.3,24
10366,14995,49.0,"['418', 'L4R', 'L3', '507']","['PD456', '30', '24', 'PA446']","['PD357', '24', '116', 'PA322']","[2.2, 2.5, 11.7, 9.1]",6.8,3.3,4.2,"[1.4, 1.1, 1.0, 3.5]",46.8,1
10367,14995,23.0,"['506v', '506e']","['PA442', 'PD564']","['PD524', 'PA452']","[1.8, 12.0]",4.7,4.6,1.8,"[1.8, 2.1]",28.8,1
10368,14995,31.0,"['L3', 'L2R', '506v']","['112', '12', 'PA450']","['12', '70', 'PA452']","[4.3, 6.8, 3.3]",4.3,4.6,1.3,"[1.3, 4.0, 2.7]",32.5,7
10369,14995,36.0,"['L3', 'L2R', '507']","['112', '12', 'PA450']","['12', '70', 'PA322']","[4.3, 6.8, 3.6]",8.9,3.3,1.3,"[3.5, 1.0, 3.8]",36.5,20
10370,14995,26.0,"['L5R', 'L2R', '506v']","['6', '4', 'PA450']","['4', '70', 'PA452']","[4.6, 4.4, 3.3]",3.6,4.6,1.3,"[3.2, 1.6, 1.4]",27.9,2
10371,14995,28.0,"['L1', 'L2R', '507']","['74', '44', 'PA450']","['44', '70', 'PA322']","[9.9, 2.6, 3.6]",1.2,3.3,1.3,"[2.7, 2.5, 1.6]",28.7,15
10372,14995,39.0,"['L1', '507']","['41', 'PA335']","['38', 'PA433']","[13.8, 6.8]",10.2,3.4,1.8,"[2.2, 2.7]",40.8,4
10373,14995,34.0,"['L3', '506']","['118', 'PA446']","['116', 'PA452']","[7.5, 8.0]",7.4,4.6,2.1,"[3.4, 2.3]",35.4,19
10374,14995,40.0,"['G01c', 'L2V', 'L2R', '506e']","['PG653', '28', '29', 'PA450']","['PG659', '29', '70', 'PA452']","[6.4, 8.9, 1.6, 2.6]",5.7,4.6,2.0,"[5.8, 3.4, 1.5, 3.0]",45.4,1
10375,14995,39.0,"['L1', '119']","['27', 'PA273']","['83', 'PA276']","[17.8, 4.2]",5.4,4.3,5.8,"[2.2, 1.6]",41.3,1
10376,14995,30.0,"['L3', '507']","['35', 'PA446']","['116', 'PA322']","[1.9, 9.1]",9.1,3.3,2.1,"[2.3, 1.6]",29.4,4
10377,14995,41.0,"['L3', '506v']","['118', 'PA446']","['116', 'PA452']","[7.5, 8.7]",13.9,4.6,2.1,"[4.0, 1.4]",42.1,5
10378,14995,32.0,"['L1', 'L2R', '506v']","['74', '44', 'PA450']","['44', '70', 'PA452']","[9.9, 2.6, 3.3]",4.5,4.6,1.3,"[1.0, 1.8, 2.7]",31.7,7
10379,14995,68.0,"['I11', 'L5V', 'L2R', '507']","['PI200', '68', '4', 'PA450']","['PI1396', '4', '70', 'PA322']","[10.9, 24.0, 4.4, 3.6]",16.3,3.3,2.4,"[1.5, 1.2, 3.1, 1.3]",71.8,1
10380,14995,27.0,"['L1', 'L2R', '506v']","['96', '44', 'PA450']","['44', '70', 'PA452']","[4.4, 2.6, 3.3]",5.7,4.6,1.3,"[2.0, 1.6, 2.4]",27.9,8
10381,14995,26.0,"['L5R', 'L2R', '509']","['6', '4', 'PA450']","['4', '70', 'PA452']","[4.6, 4.4, 3.3]",3.1,4.6,1.3,"[2.0, 1.6, 1.0]",25.8,1
10382,14995,59.0,"['B21', 'L3', 'L1', '507']","['PB1903', '109', '15', 'PA335']","['PB964', '15', '38', 'PA433']","[14.5, 14.3, 4.6, 6.8]",3.8,3.4,3.2,"[2.3, 1.0, 2.3, 1.4]",57.4,1
10383,14995,23.0,"['J03', '119']","['PA390', 'PA272']","['PA272', 'PA276']","[7.4, 5.9]",4.5,4.3,0.0,"[2.0, 1.0]",25.1,1
10384,14995,59.0,"['419', 'L5R', 'L2R', '506v']","['PI492', '11', '4', 'PA450']","['PI1463', '4', '70', 'PA452']","[9.6, 22.5, 4.4, 3.3]",2.6,4.6,4.5,"[1.9, 3.3, 1.1, 1.5]",59.2,1
10385,14995,45.0,"['106', 'L6', 'L2R', '509']","['PD95', '105', '29', 'PA450']","['PD162', '29', '70', 'PA452']","[7.5, 7.1, 1.6, 3.3]",6.3,4.6,5.3,"[1.1, 3.2, 3.8, 1.2]",45.0,2
10386,14995,,[],[],[],[],,,,[],,
10387,14995,25.0,"['L1', 'L2R', '509']","['96', '44', 'PA450']","['44', '70', 'PA452']","[4.4, 2.6, 3.3]",3.1,4.6,1.3,"[2.4, 1.0, 3.1]",25.7,7
10388,14995,22.0,"['423', '119']","['PA344', 'PA273']","['PA347', 'PA276']","[5.9, 4.3]",1.9,4.3,3.4,"[1.3, 1.0]",22.1,1
10389,14995,15.0,['507'],['PA459'],['PA322'],[0.9],9.1,3.3,0.0,[1.2],14.4,6
10390,14995,65.0,"['C16', 'L1', '507']","['PC329', '40', 'PA335']","['PC1067', '38', 'PA433']","[11.7, 24.1, 6.8]",14.6,3.4,3.1,"[3.1, 1.3, 2.0]",70.2,1
10391,14995,39.0,"['211', 'L2R', '506v']","['PG200', '39', 'PA450']","['PG203', '70', 'PA452']","[4.8, 14.0, 3.3]",2.3,4.6,3.7,"[3.5, 1.7, 3.8]",41.8,3
10392,14995,31.0,"['518', 'L1', 'L2R', '506e']","['PA585', '96', '44', 'PA450']","['PA692', '44', '70', 'PA452']","[2.8, 4.4, 2.6, 2.6]",6.3,4.6,3.0,"[1.1, 1.3, 1.9, 2.7]",33.3,1
10393,14995,35.0,"['L3', '506']","['118', 'PA446']","['116', 'PA452']","[7.5, 8.0]",7.4,4.6,2.1,"[3.9, 1.3]",34.9,21
10394,14995,40.0,"['I03', '506']","['PI850', 'PI1461']","['PI854', 'PA433']","[3.6, 21.7]",1.9,3.4,1.9,"[2.0, 1.1]",35.6,1
10395,14995,,[],[],[],[],,,,[],,
10396,14995,34.0,"['L5R', 'L3', '506v']","['54', '35', 'PA446']","['35', '116', 'PA452']","[11.1, 1.9, 8.7]",0.9,4.6,2.1,"[3.6, 2.1, 1.6]",36.7,2
10397,14995,31.0,"['227', '507']","['PD326', 'PA443']","['PA200', 'PA322']","[4.6, 13.1]",4.2,3.3,2.8,"[1.3, 1.4]",30.5,3
10398,14995,40.0,"['L4V', 'L3', '506e']","['79', '24', 'PA446']","['24', '116', 'PA452']","[2.8, 11.7, 7.1]",3.4,4.6,2.1,"[1.0, 2.1, 2.7]",37.5,4
10399,14995,32.0,"['L1', '119']","['74', 'PA273']","['83', 'PA276']","[11.3, 4.3]",5.4,4.3,5.8,"[2.7, 2.3]",36.2,2
10400,14995,,[],[],[],[],,,,[],,
10401,14995,45.0,"['L4V', 'L3', '506v']","['84', '24', 'PA446']","['24', '116', 'PA452']","[5.8, 11.7, 8.7]",5.1,4.6,2.1,"[5.8, 2.7, 1.2]",47.7,6
10402,14995,36.0,"['L4A', 'L2R', '506e']","['92', '39', 'PA450']","['39', '70', 'PA452']","[4.1, 14.0, 2.6]",1.7,4.6,1.3,"[4.1, 2.1, 2.2]",36.8,5
10403,14995,43.0,"['117', 'L6', 'L2R', '506e']","['PD43', '105', '29', 'PA450']","['PD47', '29', '70', 'PA452']","[7.5, 7.1, 1.6, 2.6]",9.1,4.6,2.2,"[2.2, 3.2, 1.8, 1.3]",42.9,1
10404,14995,,[],[],[],[],,,,[],,
10405,14995,,[],[],[],[],,,,[],,
10406,14995,109.0,"['F12', 'L4R', 'L5', 'L3', '506']","['PF556', '69', '98', '35', 'PA446']","['PF212', '98', '35', '116', 'PA452']","[5.7, 14.3, 14.1, 1.9, 7.4]",43.3,4.6,5.7,"[1.1, 2.0, 3.2, 2.0, 2.0]",107.3,1
10407,14995,24.0,"['509', '481', '119']","['PA467', 'PA184', 'PA273']","['PA665', 'PA347', 'PA276']","[2.3, 3.3, 4.3]",2.5,4.3,4.3,"[1.1, 1.3, 1.4]",25.0,1
10408,14995,41.0,"['504', 'L5R', '506']","['PC497', '64', 'PD564']","['PC502', '35', 'PA452']","[5.7, 2.2, 13.4]",6.5,4.6,7.2,"[1.4, 2.0, 1.4]",44.3,1
10409,14995,25.0,"['303', 'L2R', '507']","['PA423', '4', 'PA450']","['PA303', '70', 'PA322']","[1.5, 4.4, 3.6]",2.7,3.3,5.2,"[1.1, 1.3, 1.4]",24.4,1
10410,14995,27.0,"['L3', '507']","['35', 'PA446']","['116', 'PA322']","[1.9, 9.1]",5.9,3.3,2.1,"[1.3, 2.2]",25.8,4
10411,14995,68.0,"['I09', 'L5V', '121']","['PI200', '68', 'PA724']","['PI386', '78', 'PA276']","[12.1, 20.8, 8.3]",12.3,4.3,3.1,"[2.4, 1.1, 7.1]",71.4,1
10412,14995,30.0,"['L3', '507']","['35', 'PA446']","['116', 'PA322']","[1.9, 9.1]",9.1,3.3,2.1,"[1.9, 2.1]",29.5,10
10413,14995,47.0,"['104', 'L4R', 'L3', '506']","['PD74', '55', '24', 'PA446']","['PD75', '24', '116', 'PA452']","[1.6, 9.9, 11.7, 8.0]",1.2,4.6,3.4,"[1.2, 1.6, 2.4, 1.6]",47.2,1
10414,14995,38.0,"['D02', 'L6', 'L2R', '509']","['PD766', '105', '29', 'PA450']","['PD767', '29', '70', 'PA452']","[2.2, 7.1, 1.6, 3.0]",3.6,4.6,11.7,"[1.4, 1.1, 2.5, 1.7]",40.4,1
10415,14995,28.0,"['L5V', 'L3', '506v']","['61', '35', 'PA446']","['35', '116', 'PA452']","[1.6, 1.9, 8.7]",6.3,4.6,2.1,"[1.7, 1.9, 1.3]",30.0,1
10416,14995,30.0,"['227', '506']","['PD206', 'PD564']","['PD1607', 'PA452']","[1.4, 13.4]",1.6,4.6,4.3,"[1.1, 1.1]",27.5,1
10417,14995,30.0,"['L3', '507']","['35', 'PA446']","['116', 'PA322']","[1.9, 9.1]",9.1,3.3,2.1,"[2.6, 1.3]",29.5,11
10418,14995,41.0,"['501', 'L5R', 'L3', '507']","['PC497', '64', '35', 'PA446']","['PC502', '35', '116', 'PA322']","[5.6, 2.2, 1.9, 9.1]",6.5,3.3,6.2,"[2.0, 2.7, 1.1, 1.5]",42.0,1
10419,14995,33.0,"['L5V', 'L3', '506v']","['87', '35', 'PA446']","['35', '116', 'PA452']","[1.5, 1.9, 8.7]",10.4,4.6,2.1,"[1.3, 3.3, 1.1]",34.9,2
10420,14995,27.0,"['227', '507']","['PD327', 'PA443']","['PA200', 'PA322']","[3.0, 13.1]",1.0,3.3,2.8,"[1.4, 2.6]",27.2,3
10421,14995,48.0,"['224', '506']","['PD91', 'PD559']","['PD99', 'PA452']","[12.2, 25.1]",3.6,4.6,1.9,"[1.8, 2.0]",51.2,1
10422,14995,27.0,"['209', '507']","['PA137', 'PA447']","['PA141', 'PA322']","[5.1, 8.0]",3.2,3.3,1.5,"[3.4, 2.0]",26.4,4
10423,14995,28.0,"['L6', 'L2R', '506e']","['61', '29', 'PA450']","['29', '70', 'PA452']","[4.0, 1.6, 2.6]",6.3,4.6,1.3,"[3.7, 1.3, 2.1]",27.3,5
10424,14995,11.0,['506'],['PA451'],['PA452'],[0.9],4.2,4.6,0.0,[1.8],11.4,4
10425,14995,16.0,['506e'],['PA446'],['PA452'],[7.1],2.2,4.6,0.0,[3.7],17.6,12
10426,14995,44.0,"['L4V', 'L5R', '506e']","['55', '98', 'PD564']","['98', '35', 'PA452']","[3.6, 14.1, 12.0]",3.6,4.6,3.2,"[1.0, 1.8, 2.7]",46.5,1
10427,14995,25.0,['121'],['PA305'],['PA276'],[13.7],6.5,4.3,0.0,[3.1],27.6,25
10428,14995,9.0,[],[],[],[],,,0.0,[],9.6,60
10429,14995,25.0,"['L1', 'L2R', '509']","['89', '44', 'PA450']","['44', '70', 'PA452']","[3.2, 2.6, 3.3]",9.0,4.6,1.3,"[1.8, 1.0, 2.0]",28.8,1
10430,14995,26.0,"['L1', 'L2R', '507']","['6', '44', 'PA450']","['44', '70', 'PA322']","[5.6, 2.6, 3.6]",3.1,3.3,1.3,"[1.5, 1.9, 2.0]",24.8,7
10431,14995,38.0,"['103', 'L6', 'L2R', '507']","['PD44', '105', '29', 'PA450']","['PD47', '29', '70', 'PA322']","[5.9, 7.1, 1.6, 3.6]",3.8,3.3,2.2,"[3.7, 2.8, 3.6, 2.3]",39.8,4
10432,14995,24.0,"['L5V', '119']","['7', 'PA774']","['4', 'PA276']","[2.6, 10.3]",2.7,4.3,5.0,"[1.3, 1.2]",27.3,1
10433,14995,32.0,"['L2R', '509']","['14', 'PA450']","['70', 'PA452']","[10.8, 3.3]",8.4,4.6,1.3,"[2.3, 1.6]",32.2,4
10434,14995,13.0,['507'],['PA459'],['PA322'],[0.9],7.7,3.3,0.0,[1.3],13.1,3
10435,14995,23.0,"['L1', 'L2R', '507']","['96', '44', 'PA450']","['44', '70', 'PA322']","[4.4, 2.6, 3.6]",1.2,3.3,1.3,"[1.4, 3.3, 2.2]",23.2,14
10436,14995,35.0,"['L2R', '506e']","['16', 'PA450']","['70', 'PA452']","[9.3, 2.6]",13.1,4.6,1.3,"[2.3, 3.2]",36.3,12
10437,14995,25.0,['506e'],['PD564'],['PA452'],[12.0],5.3,4.6,0.0,[3.8],25.7,15
10438,14995,52.0,"['L5R', 'L3', '506']","['98', '35', 'PA446']","['35', '116', 'PA452']","[14.1, 1.9, 8.0]",16.3,4.6,2.1,"[1.2, 1.8, 2.4]",52.3,3
10439,14995,38.0,"['L3', '506e']","['24', 'PD564']","['35', 'PA452']","[9.5, 12.0]",7.1,4.6,3.2,"[2.6, 1.3]",40.2,3
10440,14995,13.0,['509'],['PA451'],['PA452'],[0.9],6.0,4.6,0.0,[1.5],13.0,2
10441,14995,,[],[],[],[],,,,[],,
10442,14995,32.0,"['B17', 'L2R', '506']","['PB1298', '14', 'PA450']","['PB755', '70', 'PA452']","[2.3, 10.8, 3.0]",1.7,4.6,3.4,"[1.1, 1.9, 2.0]",30.9,1
10443,14995,,[],[],[],[],,,,[],,
10444,14995,29.0,"['L5V', 'L2R', '506e']","['6', '4', 'PA450']","['4', '70', 'PA452']","[4.6, 4.4, 2.6]",7.6,4.6,1.3,"[1.0, 1.5, 2.8]",30.2,2
10445,14995,29.0,"['L2V', 'L2R', '506e']","['19', '29', 'PA450']","['29', '70', 'PA452']","[4.6, 1.6, 2.6]",6.9,4.6,1.3,"[1.2, 1.7, 2.8]",27.3,2
10446,14995,29.0,"['L2V', 'L2R', '509']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 3.3]",9.4,4.6,1.3,"[1.1, 3.2, 2.6]",29.3,3
10447,14995,75.0,"['B07', 'L3', '507']","['PB1999', '108', 'PA446']","['PB1986', '116', 'PA322']","[19.1, 19.0, 9.1]",13.7,3.3,5.0,"[6.6, 1.7, 1.0]",78.4,1
10448,14995,23.0,['507'],['PA599'],['PA433'],[10.1],2.2,3.4,0.0,[4.5],20.3,6
10449,14995,23.0,"['226', '507']","['PA65', 'PA448']","['PA68', 'PA322']","[4.3, 6.8]",2.7,3.3,1.4,"[2.3, 2.7]",23.3,2
10450,14995,25.0,"['L5V', '507']","['87', 'PD564']","['35', 'PA322']","[1.5, 15.1]",0.1,3.3,3.2,"[2.0, 2.0]",27.0,3
10451,14995,15.0,['506'],['PA446'],['PA452'],[8.0],0.3,4.6,0.0,[2.8],15.6,19
10452,14995,41.0,"['501', 'L5R', 'L3', '507']","['PC497', '64', '35', 'PA446']","['PC502', '35', '116', 'PA322']","[5.6, 2.2, 1.9, 9.1]",6.5,3.3,6.2,"[1.3, 1.3, 1.0, 2.5]",40.8,1
10453,14995,52.0,"['E12', 'L4R', 'L5V', 'L6', 'L2R', '506v']","['PE326', '95', '98', '61', '29', 'PA450']","['PE329', '98', '61', '29', '70', 'PA452']","[3.0, 3.5, 11.9, 4.0, 1.6, 3.3]",3.8,4.6,2.4,"[3.2, 1.5, 1.8, 2.1, 3.4, 2.0]",52.0,1
10454,14995,49.0,"['225', 'L4A', 'L2R', '509']","['PE158', '99', '39', 'PA450']","['PE1296', '39', '70', 'PA452']","[1.7, 10.4, 14.0, 3.3]",5.1,4.6,3.0,"[3.6, 2.7, 1.0, 4.7]",54.1,1
10455,14995,45.0,"['E12', 'L4A', 'L2R', '506']","['PE201', '43', '39', 'PA450']","['PE261', '39', '70', 'PA452']","[1.7, 6.4, 14.0, 3.0]",0.6,4.6,4.5,"[1.1, 1.0, 3.3, 1.5]",41.7,2
10456,14995,23.0,"['L5R', 'L2R', '506e']","['75', '4', 'PA450']","['4', '70', 'PA452']","[1.3, 4.4, 2.6]",2.7,4.6,1.3,"[2.1, 3.7, 1.1]",23.7,4
10457,14995,40.0,"['L5R', 'L5V', '121']","['10', '73', 'PA724']","['73', '78', 'PA276']","[2.0, 8.8, 8.3]",8.0,4.3,0.7,"[2.6, 2.3, 3.3]",40.3,6
10458,14995,32.0,['507'],['PA444'],['PA322'],[11.6],16.4,3.3,0.0,[1.4],32.7,7
10459,14995,35.0,"['L2V', 'L2R', '506v']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 3.3]",15.9,4.6,1.3,"[3.7, 2.5, 1.5]",36.5,4
